network,title,seed,wd,layer_index,layer_name,layer_label,method_name,method_label,wd_value
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,1,features.1.0.block.0.0,f.1.0.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,1,features.1.0.block.0.0,f.1.0.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,1,features.1.0.block.0.0,f.1.0.b.0.0,ouidecay,OUIDecay,0.00023502518042090985
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,2,features.1.0.block.1.fc1,f.1.0.b.1.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,2,features.1.0.block.1.fc1,f.1.0.b.1.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,2,features.1.0.block.1.fc1,f.1.0.b.1.fc1,ouidecay,OUIDecay,8.036736765665815e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,3,features.1.0.block.1.fc2,f.1.0.b.1.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,3,features.1.0.block.1.fc2,f.1.0.b.1.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,3,features.1.0.block.1.fc2,f.1.0.b.1.fc2,ouidecay,OUIDecay,4.335278909155895e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,4,features.1.0.block.2.0,f.1.0.b.2.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,4,features.1.0.block.2.0,f.1.0.b.2.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,4,features.1.0.block.2.0,f.1.0.b.2.0,ouidecay,OUIDecay,0.00016338714593703565
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,5,features.2.0.block.0.0,f.2.0.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,5,features.2.0.block.0.0,f.2.0.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,5,features.2.0.block.0.0,f.2.0.b.0.0,ouidecay,OUIDecay,0.00020437099393273491
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,6,features.2.0.block.1.0,f.2.0.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,6,features.2.0.block.1.0,f.2.0.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,6,features.2.0.block.1.0,f.2.0.b.1.0,ouidecay,OUIDecay,0.000202521855194443
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,7,features.2.0.block.2.fc1,f.2.0.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,7,features.2.0.block.2.fc1,f.2.0.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,7,features.2.0.block.2.fc1,f.2.0.b.2.fc1,ouidecay,OUIDecay,7.290706500012654e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,8,features.2.0.block.2.fc2,f.2.0.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,8,features.2.0.block.2.fc2,f.2.0.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,8,features.2.0.block.2.fc2,f.2.0.b.2.fc2,ouidecay,OUIDecay,5.637643832139283e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,9,features.2.0.block.3.0,f.2.0.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,9,features.2.0.block.3.0,f.2.0.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,9,features.2.0.block.3.0,f.2.0.b.3.0,ouidecay,OUIDecay,0.00021975387809266934
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,10,features.2.1.block.0.0,f.2.1.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,10,features.2.1.block.0.0,f.2.1.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,10,features.2.1.block.0.0,f.2.1.b.0.0,ouidecay,OUIDecay,0.0002377457479291058
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,11,features.2.1.block.1.0,f.2.1.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,11,features.2.1.block.1.0,f.2.1.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,11,features.2.1.block.1.0,f.2.1.b.1.0,ouidecay,OUIDecay,0.00023218771293470448
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,12,features.2.1.block.2.fc1,f.2.1.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,12,features.2.1.block.2.fc1,f.2.1.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,12,features.2.1.block.2.fc1,f.2.1.b.2.fc1,ouidecay,OUIDecay,4.612649154372325e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,13,features.2.1.block.2.fc2,f.2.1.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,13,features.2.1.block.2.fc2,f.2.1.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,13,features.2.1.block.2.fc2,f.2.1.b.2.fc2,ouidecay,OUIDecay,4.5074397396912404e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,14,features.2.1.block.3.0,f.2.1.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,14,features.2.1.block.3.0,f.2.1.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,14,features.2.1.block.3.0,f.2.1.b.3.0,ouidecay,OUIDecay,0.00021796851040854843
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,15,features.3.0.block.0.0,f.3.0.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,15,features.3.0.block.0.0,f.3.0.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,15,features.3.0.block.0.0,f.3.0.b.0.0,ouidecay,OUIDecay,0.00023445131098579202
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,16,features.3.0.block.1.0,f.3.0.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,16,features.3.0.block.1.0,f.3.0.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,16,features.3.0.block.1.0,f.3.0.b.1.0,ouidecay,OUIDecay,0.0002134094346169896
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,17,features.3.0.block.2.fc1,f.3.0.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,17,features.3.0.block.2.fc1,f.3.0.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,17,features.3.0.block.2.fc1,f.3.0.b.2.fc1,ouidecay,OUIDecay,3.694458051342761e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,18,features.3.0.block.2.fc2,f.3.0.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,18,features.3.0.block.2.fc2,f.3.0.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,18,features.3.0.block.2.fc2,f.3.0.b.2.fc2,ouidecay,OUIDecay,6.860304423674291e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,19,features.3.0.block.3.0,f.3.0.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,19,features.3.0.block.3.0,f.3.0.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,19,features.3.0.block.3.0,f.3.0.b.3.0,ouidecay,OUIDecay,0.00020447620391294335
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,20,features.3.1.block.0.0,f.3.1.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,20,features.3.1.block.0.0,f.3.1.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,20,features.3.1.block.0.0,f.3.1.b.0.0,ouidecay,OUIDecay,0.0002479372543864643
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,21,features.3.1.block.1.0,f.3.1.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,21,features.3.1.block.1.0,f.3.1.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,21,features.3.1.block.1.0,f.3.1.b.1.0,ouidecay,OUIDecay,0.00023391571060464879
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,22,features.3.1.block.2.fc1,f.3.1.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,22,features.3.1.block.2.fc1,f.3.1.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,22,features.3.1.block.2.fc1,f.3.1.b.2.fc1,ouidecay,OUIDecay,4.811590551249374e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,23,features.3.1.block.2.fc2,f.3.1.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,23,features.3.1.block.2.fc2,f.3.1.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,23,features.3.1.block.2.fc2,f.3.1.b.2.fc2,ouidecay,OUIDecay,4.2951080961289745e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,24,features.3.1.block.3.0,f.3.1.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,24,features.3.1.block.3.0,f.3.1.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,24,features.3.1.block.3.0,f.3.1.b.3.0,ouidecay,OUIDecay,0.0002129694674662958
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,25,features.4.0.block.0.0,f.4.0.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,25,features.4.0.block.0.0,f.4.0.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,25,features.4.0.block.0.0,f.4.0.b.0.0,ouidecay,OUIDecay,0.0002495568430156284
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,26,features.4.0.block.1.0,f.4.0.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,26,features.4.0.block.1.0,f.4.0.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,26,features.4.0.block.1.0,f.4.0.b.1.0,ouidecay,OUIDecay,0.00023510808454264267
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,27,features.4.0.block.2.fc1,f.4.0.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,27,features.4.0.block.2.fc1,f.4.0.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,27,features.4.0.block.2.fc1,f.4.0.b.2.fc1,ouidecay,OUIDecay,9.922854425840411e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,28,features.4.0.block.2.fc2,f.4.0.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,28,features.4.0.block.2.fc2,f.4.0.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,28,features.4.0.block.2.fc2,f.4.0.b.2.fc2,ouidecay,OUIDecay,6.738516720398344e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,29,features.4.0.block.3.0,f.4.0.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,29,features.4.0.block.3.0,f.4.0.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,29,features.4.0.block.3.0,f.4.0.b.3.0,ouidecay,OUIDecay,0.0002111139568765184
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,30,features.4.1.block.0.0,f.4.1.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,30,features.4.1.block.0.0,f.4.1.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,30,features.4.1.block.0.0,f.4.1.b.0.0,ouidecay,OUIDecay,0.00024999999755149046
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,31,features.4.1.block.1.0,f.4.1.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,31,features.4.1.block.1.0,f.4.1.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,31,features.4.1.block.1.0,f.4.1.b.1.0,ouidecay,OUIDecay,0.00024149397278206162
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,32,features.4.1.block.2.fc1,f.4.1.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,32,features.4.1.block.2.fc1,f.4.1.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,32,features.4.1.block.2.fc1,f.4.1.b.2.fc1,ouidecay,OUIDecay,4.0923408793021434e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,33,features.4.1.block.2.fc2,f.4.1.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,33,features.4.1.block.2.fc2,f.4.1.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,33,features.4.1.block.2.fc2,f.4.1.b.2.fc2,ouidecay,OUIDecay,5.185243416509047e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,34,features.4.1.block.3.0,f.4.1.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,34,features.4.1.block.3.0,f.4.1.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,34,features.4.1.block.3.0,f.4.1.b.3.0,ouidecay,OUIDecay,0.00021901422376489294
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,35,features.4.2.block.0.0,f.4.2.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,35,features.4.2.block.0.0,f.4.2.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,35,features.4.2.block.0.0,f.4.2.b.0.0,ouidecay,OUIDecay,0.0002459988513503576
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,36,features.4.2.block.1.0,f.4.2.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,36,features.4.2.block.1.0,f.4.2.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,36,features.4.2.block.1.0,f.4.2.b.1.0,ouidecay,OUIDecay,0.00020308297800773889
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,37,features.4.2.block.2.fc1,f.4.2.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,37,features.4.2.block.2.fc1,f.4.2.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,37,features.4.2.block.2.fc1,f.4.2.b.2.fc1,ouidecay,OUIDecay,3.396045936074104e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,38,features.4.2.block.2.fc2,f.4.2.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,38,features.4.2.block.2.fc2,f.4.2.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,38,features.4.2.block.2.fc2,f.4.2.b.2.fc2,ouidecay,OUIDecay,4.65186362414906e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,39,features.4.2.block.3.0,f.4.2.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,39,features.4.2.block.3.0,f.4.2.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,39,features.4.2.block.3.0,f.4.2.b.3.0,ouidecay,OUIDecay,0.0002070777436008336
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,40,features.5.0.block.0.0,f.5.0.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,40,features.5.0.block.0.0,f.5.0.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,40,features.5.0.block.0.0,f.5.0.b.0.0,ouidecay,OUIDecay,0.000246084931181855
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,41,features.5.0.block.1.0,f.5.0.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,41,features.5.0.block.1.0,f.5.0.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,41,features.5.0.block.1.0,f.5.0.b.1.0,ouidecay,OUIDecay,0.00020937322717900662
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,42,features.5.0.block.2.fc1,f.5.0.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,42,features.5.0.block.2.fc1,f.5.0.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,42,features.5.0.block.2.fc1,f.5.0.b.2.fc1,ouidecay,OUIDecay,6.640321176698097e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,43,features.5.0.block.2.fc2,f.5.0.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,43,features.5.0.block.2.fc2,f.5.0.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,43,features.5.0.block.2.fc2,f.5.0.b.2.fc2,ouidecay,OUIDecay,6.266668493866605e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,44,features.5.0.block.3.0,f.5.0.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,44,features.5.0.block.3.0,f.5.0.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,44,features.5.0.block.3.0,f.5.0.b.3.0,ouidecay,OUIDecay,0.00019568780367104055
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,45,features.5.1.block.0.0,f.5.1.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,45,features.5.1.block.0.0,f.5.1.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,45,features.5.1.block.0.0,f.5.1.b.0.0,ouidecay,OUIDecay,0.0002453161204525721
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,46,features.5.1.block.1.0,f.5.1.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,46,features.5.1.block.1.0,f.5.1.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,46,features.5.1.block.1.0,f.5.1.b.1.0,ouidecay,OUIDecay,0.00017385798642424426
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,47,features.5.1.block.2.fc1,f.5.1.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,47,features.5.1.block.2.fc1,f.5.1.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,47,features.5.1.block.2.fc1,f.5.1.b.2.fc1,ouidecay,OUIDecay,3.951332953401169e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,48,features.5.1.block.2.fc2,f.5.1.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,48,features.5.1.block.2.fc2,f.5.1.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,48,features.5.1.block.2.fc2,f.5.1.b.2.fc2,ouidecay,OUIDecay,3.499296890173913e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,49,features.5.1.block.3.0,f.5.1.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,49,features.5.1.block.3.0,f.5.1.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,49,features.5.1.block.3.0,f.5.1.b.3.0,ouidecay,OUIDecay,0.0001287773589969628
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,50,features.5.2.block.0.0,f.5.2.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,50,features.5.2.block.0.0,f.5.2.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,50,features.5.2.block.0.0,f.5.2.b.0.0,ouidecay,OUIDecay,0.00022247293071725514
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,51,features.5.2.block.1.0,f.5.2.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,51,features.5.2.block.1.0,f.5.2.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,51,features.5.2.block.1.0,f.5.2.b.1.0,ouidecay,OUIDecay,0.00011343090209609344
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,52,features.5.2.block.2.fc1,f.5.2.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,52,features.5.2.block.2.fc1,f.5.2.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,52,features.5.2.block.2.fc1,f.5.2.b.2.fc1,ouidecay,OUIDecay,3.869351617254721e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,53,features.5.2.block.2.fc2,f.5.2.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,53,features.5.2.block.2.fc2,f.5.2.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,53,features.5.2.block.2.fc2,f.5.2.b.2.fc2,ouidecay,OUIDecay,3.575357362380714e-05
